Kanata	0004
C=	1
S	            490	          0	E
L	            490	          0	 Standard instr 
S	            491	          0	D
L	            491	          0	PC 0000182c
S	            491	          0	D
L	            491	          0	 Scoreboard Set: 19 00000000
R	            488	            486	          0
C	1
S	            490	          0	W
L	            490	          0	 Scoreboard: 1a 00000001
I	            493	            493	  0
S	            493	          0	F
L	            493	          0	PC 00001834
S	            491	          0	E
L	            491	          0	 Standard instr 
S	            492	          0	D
L	            492	          0	PC 00001830
S	            492	          0	D
L	            492	          0	 Scoreboard Set: 18 00000000
R	            489	            487	          0
C	1
S	            491	          0	W
L	            491	          0	 Scoreboard: 19 00000001
I	            494	            494	  0
S	            494	          0	F
L	            494	          0	PC 00001838
S	            492	          0	E
L	            492	          0	 Standard instr 
S	            493	          0	D
L	            493	          0	PC 00001834
S	            493	          0	D
L	            493	          0	 Scoreboard Set: 17 00000000
R	            490	            488	          0
C	1
S	            492	          0	W
L	            492	          0	 Scoreboard: 18 00000001
I	            495	            495	  0
S	            495	          0	F
L	            495	          0	PC 0000183c
S	            493	          0	E
L	            493	          0	 Standard instr 
S	            494	          0	D
L	            494	          0	PC 00001838
S	            494	          0	D
L	            494	          0	 Scoreboard Set: 16 00000000
R	            491	            489	          0
C	1
S	            493	          0	W
L	            493	          0	 Scoreboard: 17 00000001
I	            496	            496	  0
S	            496	          0	F
L	            496	          0	PC 00001840
S	            494	          0	E
L	            494	          0	 Standard instr 
S	            495	          0	D
L	            495	          0	PC 0000183c
S	            495	          0	D
L	            495	          0	 Scoreboard Set: 15 00000000
R	            492	            490	          0
C	1
S	            494	          0	W
L	            494	          0	 Scoreboard: 16 00000001
I	            497	            497	  0
S	            497	          0	F
L	            497	          0	PC 00001844
S	            495	          0	E
L	            495	          0	 Standard instr 
S	            496	          0	D
L	            496	          0	PC 00001840
S	            496	          0	D
L	            496	          0	 Scoreboard Set: 14 00000000
R	            493	            491	          0
C	1
S	            495	          0	W
L	            495	          0	 Scoreboard: 15 00000001
I	            498	            498	  0
S	            498	          0	F
L	            498	          0	PC 00001848
S	            496	          0	E
L	            496	          0	 Standard instr 
S	            497	          0	D
L	            497	          0	PC 00001844
S	            497	          0	D
L	            497	          0	 Scoreboard Set: 13 00000000
R	            494	            492	          0
C	1
S	            496	          0	W
L	            496	          0	 Scoreboard: 14 00000001
I	            499	            499	  0
S	            499	          0	F
L	            499	          0	PC 0000184c
S	            497	          0	E
L	            497	          0	 Standard instr 
S	            498	          0	D
L	            498	          0	PC 00001848
S	            498	          0	D
L	            498	          0	 Scoreboard Set: 12 00000000
R	            495	            493	          0
C	1
S	            497	          0	W
L	            497	          0	 Scoreboard: 13 00000001
I	            500	            500	  0
S	            500	          0	F
L	            500	          0	PC 00001850
S	            498	          0	E
L	            498	          0	 Standard instr 
S	            499	          0	D
L	            499	          0	PC 0000184c
S	            499	          0	D
L	            499	          0	 Scoreboard Set: 09 00000000
R	            496	            494	          0
C	1
S	            498	          0	W
L	            498	          0	 Scoreboard: 12 00000001
I	            501	            501	  0
S	            501	          0	F
L	            501	          0	PC 00001854
S	            499	          0	E
L	            499	          0	 Standard instr 
S	            500	          0	D
L	            500	          0	PC 00001850
S	            500	          0	D
L	            500	          0	 Scoreboard Set: 08 00000000
R	            497	            495	          0
C	1
S	            499	          0	W
L	            499	          0	 Scoreboard: 09 00000001
I	            502	            502	  0
S	            502	          0	F
L	            502	          0	PC 00001858
S	            500	          0	E
L	            500	          0	 Standard instr 
S	            501	          0	D
L	            501	          0	PC 00001854
S	            501	          0	D
L	            501	          0	 Scoreboard Set: 01 00000000
R	            498	            496	          0
C	1
S	            500	          0	W
L	            500	          0	 Scoreboard: 08 00000001
I	            503	            503	  0
S	            503	          0	F
L	            503	          0	PC 0000185c
S	            501	          0	E
L	            501	          0	 Standard instr 
S	            502	          0	D
L	            502	          0	PC 00001858
S	            502	          0	D
L	            502	          0	 Scoreboard Set: 07 00000000
R	            499	            497	          0
C	1
S	            501	          0	W
L	            501	          0	 Scoreboard: 01 00000001
I	            504	            504	  0
S	            504	          0	F
L	            504	          0	PC 00001860
S	            502	          0	E
L	            502	          0	 Standard instr 
S	            503	          0	D
L	            503	          0	PC 0000185c
S	            503	          0	D
L	            503	          0	 Scoreboard Set: 05 00000000
R	            500	            498	          0
C	1
S	            502	          0	W
L	            502	          0	 Scoreboard: 07 00000001
I	            505	            505	  0
S	            505	          0	F
L	            505	          0	PC 00001864
S	            503	          0	E
L	            503	          0	 Standard instr 
S	            504	          0	D
L	            504	          0	PC 00001860
S	            504	          0	D
L	            504	          0	 Scoreboard Set: 0c 00000000
R	            501	            499	          0
C	1
S	            503	          0	W
L	            503	          0	 Scoreboard: 05 00000001
I	            506	            506	  0
S	            506	          0	F
L	            506	          0	PC 00001868
S	            504	          0	E
L	            504	          0	 Standard instr 
S	            505	          0	D
L	            505	          0	PC 00001864
S	            505	          0	D
R	            502	            500	          0
C	1
S	            504	          0	W
L	            504	          0	 Scoreboard: 0c 00000001
I	            507	            507	  0
S	            507	          0	F
L	            507	          0	PC 0000186c
S	            505	          0	E
L	            505	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002384, data: 'h00001178 }
S	            506	          0	D
L	            506	          0	PC 00001868
S	            506	          0	D
R	            503	            501	          0
C	1
S	            505	          0	W
I	            508	            508	  0
S	            508	          0	F
L	            508	          0	PC 00001870
S	            506	          0	E
L	            506	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002388, data: 'h00001248 }
S	            507	          0	D
L	            507	          0	PC 0000186c
S	            507	          0	D
R	            504	            502	          0
C	1
S	            506	          0	W
I	            509	            509	  0
S	            509	          0	F
L	            509	          0	PC 00001874
S	            507	          0	E
L	            507	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000239c, data: 'h00000a10 }
S	            508	          0	D
L	            508	          0	PC 00001870
S	            508	          0	D
R	            505	            503	          0
C	1
S	            507	          0	W
I	            510	            510	  0
S	            510	          0	F
L	            510	          0	PC 00001878
S	            508	          0	E
L	            508	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023a0, data: 'h00000af0 }
S	            509	          0	D
L	            509	          0	PC 00001874
S	            509	          0	D
R	            506	            504	          0
C	1
S	            508	          0	W
I	            511	            511	  0
S	            511	          0	F
L	            511	          0	PC 0000187c
S	            509	          0	E
L	            509	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023a4, data: 'h00000bd0 }
S	            510	          0	D
L	            510	          0	PC 00001878
S	            510	          0	D
R	            507	            505	          0
C	1
S	            509	          0	W
I	            512	            512	  0
S	            512	          0	F
L	            512	          0	PC 00001880
S	            510	          0	E
L	            510	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023d8, data: 'h000009d8 }
S	            511	          0	D
L	            511	          0	PC 0000187c
S	            511	          0	D
R	            508	            506	          0
C	1
S	            510	          0	W
I	            513	            513	  0
S	            513	          0	F
L	            513	          0	PC 00001884
S	            511	          0	E
L	            511	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023f0, data: 'h00000f78 }
S	            512	          0	D
L	            512	          0	PC 00001880
S	            512	          0	D
L	            512	          0	 Scoreboard Set: 1d 00000000
R	            509	            507	          0
C	1
S	            511	          0	W
I	            514	            514	  0
S	            514	          0	F
L	            514	          0	PC 00001888
S	            512	          0	E
L	            512	          0	 Standard instr 
S	            513	          0	D
L	            513	          0	PC 00001884
S	            513	          0	D
L	            513	          0	 Scoreboard Set: 1c 00000000
R	            510	            508	          0
C	1
S	            512	          0	W
L	            512	          0	 Scoreboard: 1d 00000001
I	            515	            515	  0
S	            515	          0	F
L	            515	          0	PC 0000188c
S	            513	          0	E
L	            513	          0	 Standard instr 
S	            514	          0	D
L	            514	          0	PC 00001888
S	            514	          0	D
L	            514	          0	 Scoreboard Set: 06 00000000
R	            511	            509	          0
C	1
S	            513	          0	W
L	            513	          0	 Scoreboard: 1c 00000001
I	            516	            516	  0
S	            516	          0	F
L	            516	          0	PC 00001890
S	            514	          0	E
L	            514	          0	 Standard instr 
S	            515	          0	D
L	            515	          0	PC 0000188c
S	            515	          0	D
L	            515	          0	 Scoreboard Set: 0b 00000000
R	            512	            510	          0
C	1
S	            514	          0	W
L	            514	          0	 Scoreboard: 06 00000001
I	            517	            517	  0
S	            517	          0	F
L	            517	          0	PC 00001894
S	            515	          0	E
L	            515	          0	 Standard instr 
S	            516	          0	D
L	            516	          0	PC 00001890
S	            516	          0	D
R	            513	            511	          0
C	1
S	            515	          0	W
L	            515	          0	 Scoreboard: 0b 00000001
I	            518	            518	  0
S	            518	          0	F
L	            518	          0	PC 00001898
S	            516	          0	E
L	            516	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023a8, data: 'h00000cb0 }
S	            517	          0	D
L	            517	          0	PC 00001894
S	            517	          0	D
R	            514	            512	          0
C	1
S	            516	          0	W
I	            519	            519	  0
S	            519	          0	F
L	            519	          0	PC 0000189c
S	            517	          0	E
L	            517	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023ac, data: 'h00000d90 }
S	            518	          0	D
L	            518	          0	PC 00001898
S	            518	          0	D
R	            515	            513	          0
C	1
S	            517	          0	W
I	            520	            520	  0
S	            520	          0	F
L	            520	          0	PC 000018a0
S	            518	          0	E
L	            518	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023b0, data: 'h00000e70 }
S	            519	          0	D
L	            519	          0	PC 0000189c
S	            519	          0	D
R	            516	            514	          0
C	1
S	            518	          0	W
I	            521	            521	  0
S	            521	          0	F
L	            521	          0	PC 000018a4
S	            519	          0	E
L	            519	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023b4, data: 'h00000f50 }
S	            520	          0	D
L	            520	          0	PC 000018a0
S	            520	          0	D
R	            517	            515	          0
C	1
S	            519	          0	W
I	            522	            522	  0
S	            522	          0	F
L	            522	          0	PC 000018a8
S	            520	          0	E
L	            520	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023b8, data: 'h00001030 }
S	            521	          0	D
L	            521	          0	PC 000018a4
S	            521	          0	D
R	            518	            516	          0
C	1
S	            520	          0	W
I	            523	            523	  0
S	            523	          0	F
L	            523	          0	PC 000018ac
S	            521	          0	E
L	            521	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023bc, data: 'h00001110 }
S	            522	          0	D
L	            522	          0	PC 000018a8
S	            522	          0	D
R	            519	            517	          0
C	1
S	            521	          0	W
I	            524	            524	  0
S	            524	          0	F
L	            524	          0	PC 000018b0
S	            522	          0	E
L	            522	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023c0, data: 'h000011f0 }
S	            523	          0	D
L	            523	          0	PC 000018ac
S	            523	          0	D
R	            520	            518	          0
C	1
S	            522	          0	W
I	            525	            525	  0
S	            525	          0	F
L	            525	          0	PC 000018b4
S	            523	          0	E
L	            523	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023c4, data: 'h000012d0 }
S	            524	          0	D
L	            524	          0	PC 000018b0
S	            524	          0	D
R	            521	            519	          0
C	1
S	            523	          0	W
I	            526	            526	  0
S	            526	          0	F
L	            526	          0	PC 000018b8
S	            524	          0	E
L	            524	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023c8, data: 'h000013b0 }
S	            525	          0	D
L	            525	          0	PC 000018b4
S	            525	          0	D
R	            522	            520	          0
C	1
S	            524	          0	W
I	            527	            527	  0
S	            527	          0	F
L	            527	          0	PC 000018bc
S	            525	          0	E
L	            525	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023d0, data: 'h000007f8 }
S	            526	          0	D
L	            526	          0	PC 000018b8
S	            526	          0	D
R	            523	            521	          0
C	1
S	            525	          0	W
I	            528	            528	  0
S	            528	          0	F
L	            528	          0	PC 000018c0
S	            526	          0	E
L	            526	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023d4, data: 'h000008e8 }
S	            527	          0	D
L	            527	          0	PC 000018bc
S	            527	          0	D
R	            524	            522	          0
C	1
S	            526	          0	W
I	            529	            529	  0
S	            529	          0	F
L	            529	          0	PC 000018c4
S	            527	          0	E
L	            527	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023dc, data: 'h00000ac8 }
S	            528	          0	D
L	            528	          0	PC 000018c0
S	            528	          0	D
R	            525	            523	          0
C	1
S	            527	          0	W
I	            530	            530	  0
S	            530	          0	F
L	            530	          0	PC 000018c8
S	            528	          0	E
L	            528	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023e0, data: 'h00000bb8 }
S	            529	          0	D
L	            529	          0	PC 000018c4
S	            529	          0	D
R	            526	            524	          0
C	1
S	            528	          0	W
I	            531	            531	  0
S	            531	          0	F
L	            531	          0	PC 000018cc
S	            529	          0	E
L	            529	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023e4, data: 'h00000ca8 }
S	            530	          0	D
L	            530	          0	PC 000018c8
S	            530	          0	D
R	            527	            525	          0
C	1
S	            529	          0	W
I	            532	            532	  0
S	            532	          0	F
L	            532	          0	PC 000018d0
S	            530	          0	E
L	            530	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023e8, data: 'h00000d98 }
S	            531	          0	D
L	            531	          0	PC 000018cc
S	            531	          0	D
R	            528	            526	          0
C	1
S	            530	          0	W
I	            533	            533	  0
S	            533	          0	F
L	            533	          0	PC 000018d4
S	            531	          0	E
L	            531	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023ec, data: 'h00000e88 }
S	            532	          0	D
L	            532	          0	PC 000018d0
S	            532	          0	D
L	            532	          0	 Scoreboard Set: 0e 00000000
R	            529	            527	          0
C	1
S	            531	          0	W
I	            534	            534	  0
S	            534	          0	F
L	            534	          0	PC 000018d8
S	            532	          0	E
L	            532	          0	 Standard instr 
S	            533	          0	D
L	            533	          0	PC 000018d4
S	            533	          0	D
L	            533	          0	 Scoreboard Set: 1e 00000000
R	            530	            528	          0
C	1
S	            532	          0	W
L	            532	          0	 Scoreboard: 0e 00000001
I	            535	            535	  0
S	            535	          0	F
L	            535	          0	PC 000018dc
S	            533	          0	E
L	            533	          0	 Standard instr 
R	            531	            529	          0
C	1
S	            533	          0	W
L	            533	          0	 Scoreboard: 1e 00000001
S	            534	          0	D
L	            534	          0	PC 000018d8
S	            534	          0	D
L	            534	          0	 Scoreboard Set: 1e 00000000
R	            532	            530	          0
C	1
I	            536	            536	  0
S	            536	          0	F
L	            536	          0	PC 000018e0
S	            534	          0	E
L	            534	          0	 Standard instr 
S	            535	          0	D
L	            535	          0	PC 000018dc
S	            535	          0	D
L	            535	          0	 Scoreboard Set: 1f 00000000
R	            533	            531	          0
C	1
S	            534	          0	W
L	            534	          0	 Scoreboard: 1e 00000001
I	            537	            537	  0
S	            537	          0	F
L	            537	          0	PC 000018e4
S	            535	          0	E
L	            535	          0	 Standard instr 
C	1
S	            535	          0	W
L	            535	          0	 Scoreboard: 1f 00000001
S	            536	          0	D
L	            536	          0	PC 000018e0
S	            536	          0	D
L	            536	          0	 Scoreboard Set: 1f 00000000
R	            534	            532	          0
C	1
I	            538	            538	  0
S	            538	          0	F
L	            538	          0	PC 000018e8
S	            536	          0	E
L	            536	          0	 Standard instr 
S	            537	          0	D
L	            537	          0	PC 000018e4
S	            537	          0	D
R	            535	            533	          0
C	1
S	            536	          0	W
L	            536	          0	 Scoreboard: 1f 00000001
I	            539	            539	  0
S	            539	          0	F
L	            539	          0	PC 000018ec
S	            537	          0	E
L	            537	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023f4, data: 'h00001068 }
S	            538	          0	D
L	            538	          0	PC 000018e8
S	            538	          0	D
L	            538	          0	 Scoreboard Set: 1b 00000000
C	1
S	            537	          0	W
I	            540	            540	  0
S	            540	          0	F
L	            540	          0	PC 000018f0
S	            538	          0	E
L	            538	          0	 Standard instr 
S	            539	          0	D
L	            539	          0	PC 000018ec
S	            539	          0	D
R	            536	            534	          0
C	1
S	            538	          0	W
L	            538	          0	 Scoreboard: 1b 00000001
I	            541	            541	  0
S	            541	          0	F
L	            541	          0	PC 000018f4
S	            539	          0	E
L	            539	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023fc, data: 'h00001248 }
S	            540	          0	D
L	            540	          0	PC 000018f0
S	            540	          0	D
R	            537	            535	          0
C	1
S	            539	          0	W
I	            542	            542	  0
S	            542	          0	F
L	            542	          0	PC 000018f8
S	            540	          0	E
L	            540	          0	 MEM Mem { byte_en: 'hf, addr: 'h000023f8, data: 'h00001158 }
S	            541	          0	D
L	            541	          0	PC 000018f4
S	            541	          0	D
R	            538	            536	          0
C	1
S	            540	          0	W
I	            543	            543	  0
S	            543	          0	F
L	            543	          0	PC 000018fc
S	            541	          0	E
L	            541	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002400, data: 'h00001338 }
S	            542	          0	D
L	            542	          0	PC 000018f8
S	            542	          0	D
R	            539	            537	          0
C	1
S	            541	          0	W
I	            544	            544	  0
S	            544	          0	F
L	            544	          0	PC 00001900
S	            542	          0	E
L	            542	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002404, data: 'h00001428 }
S	            543	          0	D
L	            543	          0	PC 000018fc
S	            543	          0	D
R	            540	            538	          0
C	1
S	            542	          0	W
I	            545	            545	  0
S	            545	          0	F
L	            545	          0	PC 00001904
S	            543	          0	E
L	            543	          0	 MEM Mem { byte_en: 'hf, addr: 'h00002408, data: 'h00001518 }
S	            544	          0	D
L	            544	          0	PC 00001900
S	            544	          0	D
L	            544	          0	 Scoreboard Set: 0d 00000000
R	            541	            539	          0
C	1
S	            543	          0	W
I	            546	            546	  0
S	            546	          0	F
L	            546	          0	PC 00001908
S	            544	          0	E
L	            544	          0	 Standard instr 
S	            545	          0	D
L	            545	          0	PC 00001904
S	            545	          0	D
L	            545	          0	 Scoreboard Set: 0a 00000000
R	            542	            540	          0
C	1
S	            544	          0	W
L	            544	          0	 Scoreboard: 0d 00000001
I	            547	            547	  0
S	            547	          0	F
L	            547	          0	PC 0000190c
S	            545	          0	E
L	            545	          0	 Standard instr 
S	            546	          0	D
L	            546	          0	PC 00001908
S	            546	          0	D
L	            546	          0	 Scoreboard Set: 0f 00000000
R	            543	            541	          0
C	1
S	            545	          0	W
L	            545	          0	 Scoreboard: 0a 00000001
I	            548	            548	  0
S	            548	          0	F
L	            548	          0	PC 00001910
S	            546	          0	E
L	            546	          0	 Standard instr 
S	            547	          0	D
L	            547	          0	PC 0000190c
S	            547	          0	D
L	            547	          0	 Scoreboard Set: 10 00000000
R	            544	            542	          0
C	1
S	            546	          0	W
L	            546	          0	 Scoreboard: 0f 00000001
I	            549	            549	  0
S	            549	          0	F
L	            549	          0	PC 00001914
S	            547	          0	E
L	            547	          0	 Standard instr 
S	            548	          0	D
L	            548	          0	PC 00001910
S	            548	          0	D
L	            548	          0	 Scoreboard Set: 0e 00000000
R	            545	            543	          0
C	1
S	            547	          0	W
L	            547	          0	 Scoreboard: 10 00000001
I	            550	            550	  0
S	            550	          0	F
L	            550	          0	PC 00001918
S	            548	          0	E
L	            548	          0	 Standard instr 
S	            549	          0	D
L	            549	          0	PC 00001914
S	            549	          0	D
L	            549	          0	 Scoreboard Set: 0b 00000000
R	            546	            544	          0
C	1
S	            548	          0	W
L	            548	          0	 Scoreboard: 0e 00000001
I	            551	            551	  0
S	            551	          0	F
L	            551	          0	PC 0000191c
S	            549	          0	E
L	            549	          0	 Standard instr 
S	            550	          0	D
L	            550	          0	PC 00001918
S	            550	          0	D
L	            550	          0	 Scoreboard Set: 0c 00000000
R	            547	            545	          0
C	1
S	            549	          0	W
L	            549	          0	 Scoreboard: 0b 00000001
I	            552	            552	  0
S	            552	          0	F
L	            552	          0	PC 00001920
S	            550	          0	E
L	            550	          0	 Standard instr 
S	            551	          0	D
L	            551	          0	PC 0000191c
S	            551	          0	D
R	            548	            546	          0
C	1
S	            550	          0	W
L	            550	          0	 Scoreboard: 0c 00000001
I	            553	            553	  0
S	            553	          0	F
L	            553	          0	PC 00001924
S	            551	          0	E
L	            551	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000280c, data: 'h00000000 }
S	            552	          0	D
L	            552	          0	PC 00001920
S	            552	          0	D
R	            549	            547	          0
C	1
S	            551	          0	W
I	            554	            554	  0
S	            554	          0	F
L	            554	          0	PC 00001928
S	            552	          0	E
L	            552	          0	 MEM Mem { byte_en: 'hf, addr: 'h0000240c, data: 'h00000000 }
S	            553	          0	D
L	            553	          0	PC 00001924
S	            553	          0	D
L	            553	          0	 Scoreboard Set: 0e 00000000
R	            550	            548	          0
C	1
S	            552	          0	W
I	            555	            555	  0
S	            555	          0	F
L	            555	          0	PC 0000192c
S	            553	          0	E
L	            553	          0	 Standard instr 
S	            554	          0	D
L	            554	          0	PC 00001928
S	            554	          0	D
L	            554	          0	 Scoreboard Set: 0c 00000000
R	            551	            549	          0
C	1
S	            553	          0	W
L	            553	          0	 Scoreboard: 0e 00000001
I	            556	            556	  0
S	            556	          0	F
L	            556	          0	PC 00001930
S	            554	          0	E
L	            554	          0	 Standard instr 
S	            555	          0	D
L	            555	          0	PC 0000192c
S	            555	          0	D
L	            555	          0	 Scoreboard Set: 0b 00000000
R	            552	            550	          0
C	1
S	            554	          0	W
L	            554	          0	 Scoreboard: 0c 00000001
I	            557	            557	  0
S	            557	          0	F
L	            557	          0	PC 00001934
S	            555	          0	E
L	            555	          0	 Standard instr 
S	            556	          0	D
L	            556	          0	PC 00001930
S	            556	          0	D
R	            553	            551	          0
C	1
S	            555	          0	W
L	            555	          0	 Scoreboard: 0b 00000001
I	            558	            558	  0
S	            558	          0	F
L	            558	          0	PC 00001938
S	            556	          0	E
L	            556	          0	 Ctrl instr 
S	            557	          0	D
L	            557	          0	PC 00001934
S	            557	          0	D
L	            557	          0	 Scoreboard Set: 0f 00000000
R	            554	            552	          0
C	1
S	            556	          0	W
I	            559	            559	  0
S	            559	          0	F
L	            559	          0	PC 0000193c
S	            557	          0	E
L	            557	          0	 Standard instr 
S	            558	          0	D
L	            558	          0	PC 00001938
S	            558	          0	D
L	            558	          0	 Scoreboard Set: 0d 00000000
R	            555	            553	          0
C	1
S	            557	          0	W
L	            557	          0	 Scoreboard: 0f 00000001
I	            560	            560	  0
S	            560	          0	F
L	            560	          0	PC 00001940
S	            558	          0	E
L	            558	          0	 Standard instr 
S	            559	          0	D
L	            559	          0	PC 0000193c
S	            559	          0	D
L	            559	          0	 Scoreboard Set: 1b 00000000
R	            556	            554	          0
C	1
S	            558	          0	W
L	            558	          0	 Scoreboard: 0d 00000001
I	            561	            561	  0
S	            561	          0	F
L	            561	          0	PC 00001944
S	            559	          0	E
L	            559	          0	 Standard instr 
S	            560	          0	D
L	            560	          0	PC 00001940
S	            560	          0	D
L	            560	          0	 Scoreboard Set: 0a 00000000
R	            557	            555	          0
C	1
S	            559	          0	W
L	            559	          0	 Scoreboard: 1b 00000001
I	            562	            562	  0
S	            562	          0	F
L	            562	          0	PC 00001948
S	            560	          0	E
L	            560	          0	 Standard instr 
S	            561	          0	D
L	            561	          0	PC 00001944
S	            561	          0	D
R	            558	            556	          0
C	1
S	            560	          0	W
L	            560	          0	 Scoreboard: 0a 00000001
I	            563	            563	  0
S	            563	          0	F
L	            563	          0	PC 0000194c
S	            561	          0	E
L	            561	          0	 Ctrl instr 
S	            562	          0	D
L	            562	          0	PC 00001948
S	            562	          0	D
L	            562	          0	 Scoreboard Set: 05 00000000
R	            559	            557	          0
C	1
S	            561	          0	W
I	            564	            564	  0
S	            564	          0	F
L	            564	          0	PC 00001950
S	            562	          0	E
L	            562	          0	 Standard instr 
R	            560	            558	          0
C	1
S	            562	          0	W
L	            562	          0	 Scoreboard: 05 00000001
S	            563	          0	D
L	            563	          0	PC 0000194c
S	            563	          0	D
L	            563	          0	 Scoreboard Set: 05 00000000
R	            561	            559	          0
C	1
I	            565	            565	  0
S	            565	          0	F
L	            565	          0	PC 00001954
S	            563	          0	E
L	            563	          0	 Standard instr 
S	            564	          0	D
L	            564	          0	PC 00001950
S	            564	          0	D
L	            564	          0	 Scoreboard Set: 13 00000000
R	            562	            560	          0
C	1
S	            563	          0	W
L	            563	          0	 Scoreboard: 05 00000001
I	            566	            566	  0
S	            566	          0	F
L	            566	          0	PC 00001958
S	            564	          0	E
L	            564	          0	 Standard instr 
C	1
S	            564	          0	W
L	            564	          0	 Scoreboard: 13 00000001
S	            565	          0	D
L	            565	          0	PC 00001954
S	            565	          0	D
L	            565	          0	 Scoreboard Set: 13 00000000
R	            563	            561	          0
C	1
I	            567	            567	  0
S	            567	          0	F
L	            567	          0	PC 0000195c
S	            565	          0	E
L	            565	          0	 Standard instr 
S	            566	          0	D
L	            566	          0	PC 00001958
S	            566	          0	D
L	            566	          0	 Scoreboard Set: 01 00000000
R	            564	            562	          0
C	1
S	            565	          0	W
L	            565	          0	 Scoreboard: 13 00000001
I	            568	            568	  0
S	            568	          0	F
L	            568	          0	PC 00001960
S	            566	          0	E
L	            566	          0	 Standard instr 
S	            567	          0	D
L	            567	          0	PC 0000195c
S	            567	          0	D
L	            567	          0	 Scoreboard Set: 12 00000000
C	1
S	            566	          0	W
L	            566	          0	 Scoreboard: 01 00000001
I	            569	            569	  0
S	            569	          0	F
L	            569	          0	PC 00001964
S	            567	          0	E
L	            567	          0	 Standard instr 
R	            565	            563	          0
C	1
S	            567	          0	W
L	            567	          0	 Scoreboard: 12 00000001
S	            568	          0	D
L	            568	          0	PC 00001960
S	            568	          0	D
L	            568	          0	 Scoreboard Set: 12 00000000
R	            566	            564	          0
C	1
I	            570	            570	  0
S	            570	          0	F
L	            570	          0	PC 00001968
S	            568	          0	E
L	            568	          0	 Standard instr 
S	            569	          0	D
L	            569	          0	PC 00001964
S	            569	          0	D
L	            569	          0	 Scoreboard Set: 09 00000000
R	            567	            565	          0
C	1
S	            568	          0	W
L	            568	          0	 Scoreboard: 12 00000001
I	            571	            571	  0
S	            571	          0	F
L	            571	          0	PC 0000196c
S	            569	          0	E
L	            569	          0	 Standard instr 
C	1
S	            569	          0	W
L	            569	          0	 Scoreboard: 09 00000001
S	            570	          0	D
L	            570	          0	PC 00001968
S	            570	          0	D
L	            570	          0	 Scoreboard Set: 09 00000000
R	            568	            566	          0
C	1
I	            572	            572	  0
S	            572	          0	F
L	            572	          0	PC 00001970
S	            570	          0	E
L	            570	          0	 Standard instr 
S	            571	          0	D
L	            571	          0	PC 0000196c
S	            571	          0	D
L	            571	          0	 Scoreboard Set: 10 00000000
R	            569	            567	          0
C	1
S	            570	          0	W
L	            570	          0	 Scoreboard: 09 00000001
I	            573	            573	  0
S	            573	          0	F
L	            573	          0	PC 00001974
S	            571	          0	E
L	            571	          0	 Standard instr 
S	            572	          0	D
L	            572	          0	PC 00001970
S	            572	          0	D
L	            572	          0	 Scoreboard Set: 1d 00000000
C	1
S	            571	          0	W
L	            571	          0	 Scoreboard: 10 00000001
I	            574	            574	  0
S	            574	          0	F
L	            574	          0	PC 00001978
S	            572	          0	E
L	            572	          0	 Standard instr 
R	            570	            568	          0
C	1
S	            572	          0	W
L	            572	          0	 Scoreboard: 1d 00000001
S	            573	          0	D
L	            573	          0	PC 00001974
S	            573	          0	D
L	            573	          0	 Scoreboard Set: 14 00000000
R	            571	            569	          0
C	1
I	            575	            575	  0
S	            575	          0	F
L	            575	          0	PC 0000197c
S	            573	          0	E
L	            573	          0	 Standard instr 
S	            574	          0	D
L	            574	          0	PC 00001978
S	            574	          0	D
L	            574	          0	 Scoreboard Set: 07 00000000
R	            572	            570	          0
C	1
S	            573	          0	W
L	            573	          0	 Scoreboard: 14 00000001
I	            576	            576	  0
S	            576	          0	F
L	            576	          0	PC 00001980
S	            574	          0	E
L	            574	          0	 Standard instr 
S	            575	          0	D
L	            575	          0	PC 0000197c
S	            575	          0	D
L	            575	          0	 Scoreboard Set: 1d 00000000
C	1
S	            574	          0	W
